[2025-05-15 13:58:06,758] [16768] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: D:\Github\ABSE_Project\apps\radiology; studies: D:\Github\ABSE_Project\KneeDataset; conf: {'models': 'deepedit'}
[2025-05-15 14:45:44,375] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 676111-5 => 676111-5.nii
[2025-05-15 14:45:44,375] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 676592-5 => 676592-5.nii
[2025-05-15 14:45:44,375] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 676612-5 => 676612-5.nii
[2025-05-15 14:45:44,375] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 678613-5 => 678613-5.nii
[2025-05-15 14:45:44,376] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 678660-5 => 678660-5.nii
[2025-05-15 14:45:44,376] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 678671-5 => 678671-5.nii
[2025-05-15 14:45:44,376] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 682580-5 => 682580-5.nii
[2025-05-15 14:45:44,376] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 682602-5 => 682602-5.nii
[2025-05-15 14:45:44,376] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 683028-5 => 683028-5.nii
[2025-05-15 14:45:44,378] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 683028-8 => 683028-8.nii
[2025-05-15 14:45:44,378] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 683478-5 => 683478-5.nii
[2025-05-15 14:45:44,378] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 683991-5 => 683991-5.nii
[2025-05-15 14:45:44,378] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 685814-5 => 685814-5.nii
[2025-05-15 14:45:44,378] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 685842-5 => 685842-5.nii
[2025-05-15 14:45:44,379] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 685860-5 => 685860-5.nii
[2025-05-15 14:45:44,379] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 688218-5 => 688218-5.nii
[2025-05-15 14:45:44,379] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 688808-5 => 688808-5.nii
[2025-05-15 14:45:44,380] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 688833-6 => 688833-6.nii
[2025-05-15 14:45:44,380] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 688838-5 => 688838-5.nii
[2025-05-15 14:45:44,380] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 688886-5 => 688886-5.nii
[2025-05-15 14:45:44,380] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 689147-5 => 689147-5.nii
[2025-05-15 14:45:44,382] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 690314-5 => 690314-5.nii
[2025-05-15 14:45:44,382] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 700481-5 => 700481-5.nii
[2025-05-15 14:45:44,382] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 700785-5 => 700785-5.nii
[2025-05-15 14:45:44,382] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 702580-5 => 702580-5.nii
[2025-05-15 14:45:44,383] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 703073-5 => 703073-5.nii
[2025-05-15 14:45:44,383] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 703130-5 => 703130-5.nii
[2025-05-15 14:45:44,383] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 703798-5 => 703798-5.nii
[2025-05-15 14:45:44,383] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 704348-5 => 704348-5.nii
[2025-05-15 14:45:44,384] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 704469-5 => 704469-5.nii
[2025-05-15 14:45:44,384] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 705080-5 => 705080-5.nii
[2025-05-15 14:45:44,384] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 705114-5 => 705114-5.nii
[2025-05-15 14:45:44,384] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 705138-5 => 705138-5.nii
[2025-05-15 14:45:44,385] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 705666-5 => 705666-5.nii
[2025-05-15 14:45:44,385] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 706967-5 => 706967-5.nii
[2025-05-15 14:45:44,385] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 707171-5 => 707171-5.nii
[2025-05-15 14:45:44,387] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 710314-5 => 710314-5.nii
[2025-05-15 14:45:44,387] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 710395-5 => 710395-5.nii
[2025-05-15 14:45:44,387] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 714569-5 => 714569-5.nii
[2025-05-15 14:45:44,388] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 716903-5 => 716903-5.nii
[2025-05-15 14:45:44,388] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 717337-5 => 717337-5.nii
[2025-05-15 14:45:44,388] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 717994-5 => 717994-5.nii
[2025-05-15 14:45:44,388] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 717996-5 => 717996-5.nii
[2025-05-15 14:45:44,389] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 718030-5 => 718030-5.nii
[2025-05-15 14:45:44,389] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 718175-5 => 718175-5.nii
[2025-05-15 14:45:44,389] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 722177-9 => 722177-9.nii
[2025-05-15 14:45:44,390] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 723427-5 => 723427-5.nii
[2025-05-15 14:45:44,390] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 725464-5 => 725464-5.nii
[2025-05-15 14:45:44,390] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 725506-5 => 725506-5.nii
[2025-05-15 14:45:44,390] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 727832-5 => 727832-5.nii
[2025-05-15 14:45:44,391] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 728433-9 => 728433-9.nii
[2025-05-15 14:45:44,391] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 730378-5 => 730378-5.nii
[2025-05-15 14:45:44,391] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 730431-5 => 730431-5.nii
[2025-05-15 14:45:44,392] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 730439-5 => 730439-5.nii
[2025-05-15 14:45:44,392] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 730451-5 => 730451-5.nii
[2025-05-15 14:45:44,392] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 731748-5 => 731748-5.nii
[2025-05-15 14:45:44,392] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 732220-5 => 732220-5.nii
[2025-05-15 14:45:44,394] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 733146-5 => 733146-5.nii
[2025-05-15 14:45:44,394] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 733178-6 => 733178-6.nii
[2025-05-15 14:45:44,394] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 733198-5 => 733198-5.nii
[2025-05-15 14:45:44,394] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 733220-5 => 733220-5.nii
[2025-05-15 14:45:44,395] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 733786-5 => 733786-5.nii
[2025-05-15 14:45:44,395] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 733828-5 => 733828-5.nii
[2025-05-15 14:45:44,395] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 737151-5 => 737151-5.nii
[2025-05-15 14:45:44,396] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 737155-5 => 737155-5.nii
[2025-05-15 14:45:44,396] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 737223-5 => 737223-5.nii
[2025-05-15 14:45:44,396] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 737279-5 => 737279-5.nii
[2025-05-15 14:45:44,397] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 739006-5 => 739006-5.nii
[2025-05-15 14:45:44,397] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 739458-5 => 739458-5.nii
[2025-05-15 14:45:44,397] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 739469-5 => 739469-5.nii
[2025-05-15 14:45:44,398] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 739683-5 => 739683-5.nii
[2025-05-15 14:45:44,398] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 739740-5 => 739740-5.nii
[2025-05-15 14:45:44,398] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 739867-5 => 739867-5.nii
[2025-05-15 14:45:44,398] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 740062-5 => 740062-5.nii
[2025-05-15 14:45:44,399] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 742102-5 => 742102-5.nii
[2025-05-15 14:45:44,399] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 742110-5 => 742110-5.nii
[2025-05-15 14:45:44,399] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 742136-5 => 742136-5.nii
[2025-05-15 14:45:44,399] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 742140-5 => 742140-5.nii
[2025-05-15 14:45:44,399] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 742863-5 => 742863-5.nii
[2025-05-15 14:45:44,400] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 743503-7 => 743503-7.nii
[2025-05-15 14:45:44,400] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 745206-5 => 745206-5.nii
[2025-05-15 14:45:44,400] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 748033-5 => 748033-5.nii
[2025-05-15 14:45:44,401] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 748489-6 => 748489-6.nii
[2025-05-15 14:45:44,606] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 749555-5 => 749555-5.nii
[2025-05-15 14:45:44,607] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 749611-5 => 749611-5.nii
[2025-05-15 14:45:44,607] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 749859-5 => 749859-5.nii
[2025-05-15 14:45:44,608] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 749920-5 => 749920-5.nii
[2025-05-15 14:45:44,608] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 750313-5 => 750313-5.nii
[2025-05-15 14:45:44,608] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 751087-5 => 751087-5.nii
[2025-05-15 14:45:44,609] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 751529-5 => 751529-5.nii
[2025-05-15 14:45:44,609] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 752201-6 => 752201-6.nii
[2025-05-15 14:45:44,609] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 753060-5 => 753060-5.nii
[2025-05-15 14:45:44,610] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 753175-5 => 753175-5.nii
[2025-05-15 14:45:44,611] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 753546-6 => 753546-6.nii
[2025-05-15 14:45:44,612] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 754063-5 => 754063-5.nii
[2025-05-15 14:45:44,612] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 754074-5 => 754074-5.nii
[2025-05-15 14:45:44,613] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 754081-5 => 754081-5.nii
[2025-05-15 14:45:44,613] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 754414-5 => 754414-5.nii
[2025-05-15 14:45:44,613] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 755231-5 => 755231-5.nii
[2025-05-15 14:45:44,613] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 756618-5 => 756618-5.nii
[2025-05-15 14:45:44,615] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 756622-5 => 756622-5.nii
[2025-05-15 14:45:44,615] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 759404-5 => 759404-5.nii
[2025-05-15 14:45:44,616] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 759420-5 => 759420-5.nii
[2025-05-15 14:45:44,616] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 759955-5 => 759955-5.nii
[2025-05-15 14:45:44,617] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 760062-5 => 760062-5.nii
[2025-05-15 14:45:44,617] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 761207-5 => 761207-5.nii
[2025-05-15 14:45:44,617] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 762092-5 => 762092-5.nii
[2025-05-15 14:45:44,618] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 762151-6 => 762151-6.nii
[2025-05-15 14:45:44,619] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 762215-5 => 762215-5.nii
[2025-05-15 14:45:44,620] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 762582-6 => 762582-6.nii
[2025-05-15 14:45:44,622] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 763294-6 => 763294-6.nii
[2025-05-15 14:45:44,623] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 763299-5 => 763299-5.nii
[2025-05-15 14:45:44,624] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 764536-5 => 764536-5.nii
[2025-05-15 14:45:44,624] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 764603-5 => 764603-5.nii
[2025-05-15 14:45:44,625] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 765512-5 => 765512-5.nii
[2025-05-15 14:45:44,626] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 766154-5 => 766154-5.nii
[2025-05-15 14:45:44,627] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 766193-5 => 766193-5.nii
[2025-05-15 14:45:44,627] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 766315-5 => 766315-5.nii
[2025-05-15 14:45:44,628] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 766889-5 => 766889-5.nii
[2025-05-15 14:45:44,628] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 766928-5 => 766928-5.nii
[2025-05-15 14:45:44,628] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 768351-5 => 768351-5.nii
[2025-05-15 14:45:44,629] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 768362-5 => 768362-5.nii
[2025-05-15 14:45:44,629] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 768443-5 => 768443-5.nii
[2025-05-15 14:45:44,630] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 768954-5 => 768954-5.nii
[2025-05-15 14:45:44,630] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 769061-5 => 769061-5.nii
[2025-05-15 14:45:44,631] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 769102-5 => 769102-5.nii
[2025-05-15 14:45:44,632] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 771150-5 => 771150-5.nii
[2025-05-15 14:45:44,632] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 772543-5 => 772543-5.nii
[2025-05-15 14:45:44,633] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 773936-5 => 773936-5.nii
[2025-05-15 14:45:44,633] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 773950-5 => 773950-5.nii
[2025-05-15 14:45:44,633] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 773978-5 => 773978-5.nii
[2025-05-15 14:45:44,634] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 774012-5 => 774012-5.nii
[2025-05-15 14:45:44,634] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 774080-5 => 774080-5.nii
[2025-05-15 14:45:44,635] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 774371-5 => 774371-5.nii
[2025-05-15 14:45:44,635] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 775307-5 => 775307-5.nii
[2025-05-15 14:45:44,635] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 775451-5 => 775451-5.nii
[2025-05-15 14:45:44,636] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 776202-5 => 776202-5.nii
[2025-05-15 14:45:44,637] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 776592-5 => 776592-5.nii
[2025-05-15 14:45:44,639] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 776645-5 => 776645-5.nii
[2025-05-15 14:45:44,639] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 777091-5 => 777091-5.nii
[2025-05-15 14:45:44,640] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 777830-5 => 777830-5.nii
[2025-05-15 14:45:44,640] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 778445-5 => 778445-5.nii
[2025-05-15 14:45:44,642] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 779006-5 => 779006-5.nii
[2025-05-15 14:45:44,644] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 779507-5 => 779507-5.nii
[2025-05-15 14:45:44,645] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 779575-5 => 779575-5.nii
[2025-05-15 14:45:44,645] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 780129-6 => 780129-6.nii
[2025-05-15 14:45:44,648] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 780859-5 => 780859-5.nii
[2025-05-15 14:45:44,648] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 780871-5 => 780871-5.nii
[2025-05-15 14:45:44,649] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 781686-5 => 781686-5.nii
[2025-05-15 14:45:44,650] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 782329-5 => 782329-5.nii
[2025-05-15 14:45:44,650] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 782432-5 => 782432-5.nii
[2025-05-15 14:45:44,651] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 782831-5 => 782831-5.nii
[2025-05-15 14:45:44,652] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 783758-5 => 783758-5.nii
[2025-05-15 14:45:44,653] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 784261-5 => 784261-5.nii
[2025-05-15 14:45:44,653] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 785256-5 => 785256-5.nii
[2025-05-15 14:45:44,653] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 785277-5 => 785277-5.nii
[2025-05-15 14:45:44,654] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 785283-5 => 785283-5.nii
[2025-05-15 14:45:44,654] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 785645-5 => 785645-5.nii
[2025-05-15 14:45:44,655] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 786061-5 => 786061-5.nii
[2025-05-15 14:45:44,656] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 786518-5 => 786518-5.nii
[2025-05-15 14:45:44,656] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 788123-5 => 788123-5.nii
[2025-05-15 14:45:44,656] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 788573-7 => 788573-7.nii
[2025-05-15 14:45:44,657] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 790498-5 => 790498-5.nii
[2025-05-15 14:45:44,658] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 790941-5 => 790941-5.nii
[2025-05-15 14:45:44,658] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 791130-5 => 791130-5.nii
[2025-05-15 14:45:44,658] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 791491-5 => 791491-5.nii
[2025-05-15 14:45:44,658] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 791552-5 => 791552-5.nii
[2025-05-15 14:45:44,660] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 792881-5 => 792881-5.nii
[2025-05-15 14:45:44,660] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 793887-5 => 793887-5.nii
[2025-05-15 14:45:44,660] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 793894-5 => 793894-5.nii
[2025-05-15 14:45:44,661] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 796281-5 => 796281-5.nii
[2025-05-15 14:45:44,661] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 796904-5 => 796904-5.nii
[2025-05-15 14:45:44,661] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 796909-5 => 796909-5.nii
[2025-05-15 14:45:44,662] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 799297-5 => 799297-5.nii
[2025-05-15 14:45:44,662] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 799309-5 => 799309-5.nii
[2025-05-15 14:45:44,662] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 799331-5 => 799331-5.nii
[2025-05-15 14:45:44,662] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 799848-6 => 799848-6.nii
[2025-05-15 14:45:44,663] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 799918-5 => 799918-5.nii
[2025-05-15 14:45:44,663] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 799963-5 => 799963-5.nii
[2025-05-15 14:45:44,663] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 800042-5 => 800042-5.nii
[2025-05-15 14:45:44,663] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 800047-5 => 800047-5.nii
[2025-05-15 14:45:44,665] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 800663-5 => 800663-5.nii
[2025-05-15 14:45:44,665] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 802346-5 => 802346-5.nii
[2025-05-15 14:45:44,665] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 804892-5 => 804892-5.nii
[2025-05-15 14:45:44,666] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 805533-5 => 805533-5.nii
[2025-05-15 14:45:44,666] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 805593-5 => 805593-5.nii
[2025-05-15 14:45:44,666] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 807255-7 => 807255-7.nii
[2025-05-15 14:45:44,667] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 807444-5 => 807444-5.nii
[2025-05-15 14:45:44,667] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 808414-5 => 808414-5.nii
[2025-05-15 14:45:44,667] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 808420-5 => 808420-5.nii
[2025-05-15 14:45:44,667] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 808452-5 => 808452-5.nii
[2025-05-15 14:45:44,668] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 809032-5 => 809032-5.nii
[2025-05-15 14:45:44,668] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 811641-5 => 811641-5.nii
[2025-05-15 14:45:44,668] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 813960-5 => 813960-5.nii
[2025-05-15 14:45:44,670] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 813983-5 => 813983-5.nii
[2025-05-15 14:45:44,670] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 813989-5 => 813989-5.nii
[2025-05-15 14:45:44,670] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 814006-5 => 814006-5.nii
[2025-05-15 14:45:44,671] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 814313-5 => 814313-5.nii
[2025-05-15 14:45:44,671] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 814634-5 => 814634-5.nii
[2025-05-15 14:45:44,672] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 815949-5 => 815949-5.nii
[2025-05-15 14:45:44,673] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 815981-5 => 815981-5.nii
